	VC10.Ctrl_S1.bam	VC11.Ctrl_S3.bam	VC35B.Ctrl_S5.bam	VC35C.Ctrl_S7.bam	VC10.VC_S2.bam	VC11.VC_S4.bam	VC35B.VC_S6.bam	VC35C.VC_S8.bam
Khnyn	7.89697445831057	8.07570260285052	7.88205590201289	7.77709592687992	8.05320930534815	8.12039171263814	8.16318865550103	7.91619409098186
Sdr39u1	7.3511220233484	7.42781273168246	7.48865311284558	7.35718662854011	7.27101132495088	7.26622527879493	7.50795323594263	7.45777456950823
Cma1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Cma2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm5801	8.1588062974781	8.24581664472023	8.17158434907794	8.16186405010135	8.15019359143209	8.14492264471646	8.1549792119767	8.09865371729849
Mcpt1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Mcpt9	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Mcpt2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Mcpt4	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Mcpt8	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ctsg	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gzme	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gzmd	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gzmg	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gzmn	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gzmf	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gzmc	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gzmb	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Atp12a	6.54573715440656	6.3741516471862	6.44852269160215	6.3874074108349	6.68798166839369	6.49525820719799	6.34461296625808	6.44083884963237
Rnf17	8.91069922165041	8.67556426079635	9.04110133648659	9.0951617000065	9.2887079559346	9.02756075380682	9.36334779558364	9.28130763954105
Cenpj	7.59804798133639	7.61876814144984	7.36350467734521	7.57107864347519	7.5193811695205	7.51730194535318	7.35501975908707	7.43654473062236
Parp4	7.72571006989599	7.58489254533128	7.27490641010067	7.14523002474272	7.83979110256535	7.76753888085306	7.37138285697409	7.35858167055492
Gm16573	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Mphosph8	9.16132567386569	9.14709593616557	9.05678045133441	9.2866471883241	9.08140867392371	9.10831093090396	9.13194876043564	9.32609989957548
Pspc1	9.40093320514712	9.37815152045373	9.54882093869698	9.58216325055799	9.56279420815707	9.49816344838023	9.66150048196484	9.68725732495859
C030013D06Rik	6.44516362046025	6.55059165585983	6.76151356797185	6.49281632715779	6.46850385611377	6.49525820719799	6.69184775243849	6.66505859694279
AC154361.1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Zmym5	8.2533671987108	8.24581664472023	8.31921561944165	8.28221314887246	8.33362753765318	8.2295342990937	8.27293880073946	8.3156647050932
Zmym2	9.63333678153543	9.71515992932511	9.71458966376029	9.78240350487364	9.81728090299054	9.77259542014759	9.7153442362755	9.906678703634
AC154303.1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gja3	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gjb2	6.28870956276683	6.13179381389296	6.13179381389296	6.3874074108349	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm4491	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gjb6	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Cryl1	6.89207178049518	6.7220203226607	6.67821478271245	6.89085248739651	6.66239274199263	6.71542578833598	6.89102844036632	6.79483391950212
Ift88	7.53207249310984	7.56755730492139	7.26155888772155	7.58392276716779	7.39781318820427	7.38555193003705	7.60323438161395	7.53866653571828
2310043D23Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Il17d	7.14058875618364	6.94387245310972	6.96004237049429	6.87697320432497	7.28223132104726	6.85311000837294	6.97192138679521	6.79483391950212
N6amt2	7.56921498960248	7.54102851121407	7.68437346118938	7.85529614070768	7.48345097372666	7.36663928024866	7.54981197349546	7.61393120760175
Xpo4	9.59949103281386	9.71858421863767	9.88229624246921	9.69486317138604	9.70493712207587	9.64687338357421	9.88921638578845	9.68915390102962
Lats2	7.84066024439078	7.79607827578342	7.66627779297951	7.62158378683888	8.05320930534815	7.67827661001484	7.85915120527211	7.76685329109243
Sap18	8.41679431084897	8.3184400706225	8.43722544300316	8.41529519981331	8.45813495260977	8.49245020814941	8.36015724156564	8.40479499114107
F630043A04Rik	8.68755312918321	8.63902416701229	8.70751215519199	8.51831593674813	8.52604429198692	8.57201221827173	8.65538586300876	8.73798515725633
Mrp63	7.65356380419323	7.74493649772077	7.73700744828637	7.81944205322231	7.81962615693146	7.72719486715501	7.79473602853453	7.88056493225228
Zdhhc20	8.60744281029242	8.52711097647381	8.46154531805861	8.47557779610757	8.62005944052646	8.49988131812132	8.56199536606308	8.52817334941732
Efha1	7.2567363718667	7.21789330612333	7.45599316207915	7.38838553338906	7.35732688098902	7.3570475273099	7.30424108078195	7.22207247149501
Fgf9	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rpl13-ps3	9.29687278193004	9.13680665333192	9.2101878753558	9.44288503810759	9.26383985969058	9.24845962573098	9.213393024859	9.40932005878972
1700129C05Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm5142	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rcbtb1	9.46399265550881	9.56714912809064	9.61955983307048	9.51789294518851	9.49280278583121	9.37980885956171	9.52630397266129	9.42081796402312
Gm6904	6.51521738751588	6.3741516471862	6.44852269160215	6.42682283625826	6.42355807306468	6.49525820719799	6.49974364501511	6.56802190855784
Phf11	6.84397338561152	6.94387245310972	6.70739563514083	7.05076863259223	6.94752500028714	6.95173383555624	6.94594023169007	7.01192468539551
Gm4902	6.48198075348179	6.514324390167	6.61432507482807	6.42682283625826	6.37015331092779	6.4136289099937	6.49974364501511	6.6935540756753
D14Ertd668e	8.52903080363751	8.47793223494939	8.56358866207204	8.55973378438807	8.51037290207265	8.61690718899564	8.62111538989586	8.82840615430493
Gm6907	6.90738570636601	6.89033068182103	6.81108884810333	6.83354335369973	6.77984865103834	6.88754993877745	6.89102844036632	6.86108566758816
Setdb2	7.78760590296648	7.86550483720062	7.64788904976712	7.62158378683888	7.69079447256968	7.67111452903792	7.50795323594263	7.63197422458734
Cab39l	7.96648273403128	8.01749755560399	8.09088512140229	8.26776718627183	8.05879723915999	8.02792024348987	8.08732622396785	8.18082810517657
Cdadc1	7.58372573269815	7.35558110993842	7.50988005289461	7.47664495512949	7.58784173891156	7.4922415126171	7.35501975908707	7.33515051245539
Shisa2	6.84397338561152	6.76858472937674	7.3755360376743	7.28316766687235	6.99561730729275	6.87054793188428	7.23208724400455	7.2612790879752
Atp8a2	6.28870956276683	6.30326731179385	6.13179381389296	6.2795009803371	6.37015331092779	6.4136289099937	6.13179381389296	6.44083884963237
4930563I02Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Nupl1	9.32172349142834	9.50094360807744	9.62997681330706	9.58495319803798	9.45944677815421	9.35808708169724	9.46461824522907	9.50958251651932
Mtmr6	7.93489204641762	7.94385567776993	8.10363886384414	8.25682645767601	8.00176181083235	7.80012861880839	8.00661169292465	7.88777503197816
Fam123a	6.13179381389296	6.13179381389296	6.13179381389296	6.2795009803371	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Spata13	8.93839477595763	8.94621145632266	8.85582303275312	8.8018807972298	9.00394874711104	9.13188600264428	9.13593640309683	9.02086897567997
C1qtnf9	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm15919	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Mipep	8.12719627569243	8.01152518625426	8.27555204105733	8.13396588961052	7.81962615693146	8.04381220927972	8.08732622396785	8.1286138860826
Tnfrsf19	9.20729285666188	9.10018586109826	8.26440383752947	8.18916685566768	9.41712556422708	9.18914205280353	8.32451920098358	8.3156647050932
Sacs	8.48803971182658	8.4862552505677	8.90886128589021	8.84508405300848	8.35151500420628	8.39588740579262	8.56199536606308	8.74171892758469
Sgcg	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Arl11	6.48198075348179	6.42844658045411	6.13179381389296	6.3874074108349	6.46850385611377	6.36203288726458	6.34461296625808	6.56802190855784
Ebpl	7.3511220233484	7.4076932993354	7.31386660933893	7.42608045588183	7.32584664202678	7.20047164128477	7.35501975908707	7.20862593565125
Kpna3	10.15882195085	10.239921249649	10.5755555523726	10.4234696756519	10.2356775504061	10.1073852380341	10.5109354478504	10.4827863831662
6330409N04Rik	7.19523420223163	7.08493607468729	7.45599316207915	7.46244580384531	7.25965716686906	7.23393075164175	7.43431070489517	7.45777456950823
Trim13	8.83758912331606	8.76284309095565	8.80440847662688	8.91420903962468	8.80648311285331	8.76785354661319	8.62688764061254	8.81433318784452
Kcnrg	6.57410305987636	6.514324390167	6.67821478271245	6.71882252250529	6.63544448872062	6.52974013788659	6.34461296625808	6.60267805973589
Dleu7	6.13179381389296	6.13179381389296	6.13179381389296	6.34059226006517	6.13179381389296	6.13179381389296	6.13179381389296	6.38428838801323
Rnaseh2b	8.79952551267337	8.97550531659705	8.96993328083648	9.08526128742613	8.78089709229148	8.82735213480483	8.81489004002311	8.8933563710657
Gucy1b2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Fam124a	6.44516362046025	6.42844658045411	6.31490184372467	6.34059226006517	6.42355807306468	6.52974013788659	6.13179381389296	6.13179381389296
Serpine3	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ints6	9.46741483021341	9.44814138791067	9.55321004749331	9.55538142211941	9.41097486820526	9.5142909320393	9.6532451023516	9.67773631224078
Wdfy2	7.37775368475444	7.31183691619581	7.42228005434875	7.35718662854011	7.50156732253924	7.37614003408125	7.28670911450075	7.27399240780237
Defb48	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Defb47	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Defb43	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Defb30	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Defb42	6.28870956276683	6.42844658045411	6.13179381389296	6.13179381389296	6.13179381389296	6.36203288726458	6.13179381389296	6.31044822022519
Ctsb	10.494846761109	10.3724997911169	10.2711100462792	10.2260756667914	10.6078903247422	10.5930858718929	10.1972440113023	10.1540526464892
Fdft1	9.62571509896788	9.51482936220728	9.60273205056865	9.6779955532461	9.48111965058182	9.4999644883788	9.78996759589807	9.79504270327074
Neil2	6.84397338561152	6.89033068182103	6.81108884810333	6.78700342073197	6.91363950863136	6.81679171074814	6.94594023169007	6.81768371078965
Gata4	6.60070637967269	6.514324390167	6.57882565661087	6.66160993775865	6.50803496413872	6.45705735740555	6.49974364501511	6.48842227529525
Blk	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Fam167a	6.48198075348179	6.55059165585983	6.78680216576018	6.54830722777354	6.30043516619232	6.36203288726458	6.65076230603963	6.56802190855784
Tdh	11.7830893861949	11.7591418029551	11.8452009136707	11.6956139757952	11.7877078802698	11.9126334351915	11.9840250998321	11.9022504910103
Gm17232	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Mtmr9	8.7024319906942	8.75945691154625	8.82667898544714	8.85215453707244	8.6054502669243	8.72774654546648	8.86418447232398	8.80368308776218
Gm15918	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Xkr6	6.79208117979051	6.87153906662943	7.05049085153949	6.89085248739651	6.94752500028714	6.96693471082531	6.99703949636683	6.97699864280064
Pinx1	7.55450963623662	7.65971811758665	7.43363999393045	7.79845858130327	7.33645196429806	7.4922415126171	7.61619598444044	7.70978135081508
Sox7	6.35359708413874	6.3741516471862	6.54014617057472	6.70042326729198	6.30043516619232	6.13179381389296	6.43249391100309	6.56802190855784
4930578I06Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rp1l1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Prss55	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Prss51	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
4930471C04Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Prss52	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm17116	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Msra	7.5014117702148	7.44754746722228	7.54095266918861	7.38067604939398	7.54556095464515	7.4922415126171	7.33838315382693	7.47858229825859
Kif13b	9.24781284454905	9.09221207146757	8.87016706701079	8.89383252299346	9.18406754132281	9.09637251734559	8.90238889700025	8.84579730572077
Hmbox1	8.56225882910741	8.4945267527463	8.36147057925953	8.38243248615451	8.71814372587514	8.56497079091698	8.36717043395143	8.39999817171787
Ints9	8.93089624019904	9.0041935779021	8.76261650574415	8.83321863156679	9.0709771727817	8.97362317027699	8.90709099029147	8.92960806109339
Extl3	8.94088529186972	9.11599814062955	8.88788986777575	8.90518987494283	9.02033241730535	8.97362317027699	8.84958055172358	8.66503036581578
Fzd3	6.69427123365645	6.6712122838984	6.83447787112045	6.77068232010532	6.66239274199263	6.52974013788659	6.76571820498071	6.7464079838306
Fbxo16	6.35359708413874	6.13179381389296	6.31490184372467	6.42682283625826	6.13179381389296	6.36203288726458	6.13179381389296	6.48842227529525
Zfp395	7.88591999064744	7.83129663875732	7.71972837721694	7.97072490895443	7.86615955354413	7.77412945950416	7.83806370124723	7.80597857153439
